frame,track_id,x1,y1,x2,y2,confidence,class
133,240,412.56,1188.20,438.22,1211.59,0.5717,0
133,200,474.04,581.72,504.84,617.74,0.6026,0
133,115,10.32,1140.45,39.42,1172.30,0.7434,2
133,173,196.39,736.03,237.02,767.31,0.7378,0
133,171,109.24,796.01,133.52,824.42,0.5104,0
133,174,374.47,747.36,408.62,775.43,0.5946,0
134,127,139.25,1088.94,189.57,1135.85,0.7310,2
134,167,65.37,782.83,106.66,822.50,0.7929,2
134,120,137.22,1137.29,183.01,1175.03,0.8021,1
134,160,168.30,798.15,199.90,832.22,0.7452,2
134,196,439.51,570.85,472.74,606.19,0.5684,2
134,151,509.28,863.21,535.86,894.48,0.6966,0
134,215,359.58,487.17,401.50,527.27,0.8087,2
134,221,346.72,464.47,387.33,492.32,0.6823,0
134,142,79.54,1170.85,102.94,1199.86,0.6399,0
134,235,205.26,391.01,228.77,417.71,0.8146,0
134,158,429.39,839.95,457.13,869.48,0.6814,1
134,148,143.58,1032.23,173.64,1057.59,0.6423,0
134,247,457.33,242.77,491.84,286.44,0.8698,2
134,248,392.26,248.39,427.93,297.49,0.8286,1
134,138,135.95,1062.73,174.74,1088.90,0.6387,0
134,250,511.20,217.03,545.41,255.57,0.7424,2
134,251,373.68,205.42,410.23,249.61,0.5797,2
134,256,342.33,194.39,373.21,224.89,0.7949,0
134,259,556.73,180.92,578.48,209.40,0.6950,0
134,260,327.37,163.60,360.49,187.84,0.7873,1
134,217,199.43,706.30,224.04,732.29,0.8448,0
134,242,361.36,531.89,382.52,551.05,0.8030,0
134,216,522.81,561.44,552.43,587.61,0.5957,2
134,274,82.27,53.58,106.26,80.48,0.5329,0
134,276,173.70,12.37,202.80,40.79,0.7919,0
134,277,141.47,24.85,166.61,54.15,0.5944,0
134,266,331.03,115.91,350.43,138.85,0.5177,0
134,200,474.06,593.57,505.98,631.55,0.7349,0
134,173,191.41,750.87,236.68,782.72,0.6285,0
134,174,374.77,762.86,407.46,790.84,0.6077,0
134,166,379.82,811.47,417.96,846.35,0.5137,2
135,127,140.78,1106.12,188.35,1153.30,0.7923,2
135,167,65.04,798.02,106.61,838.38,0.7911,2
135,160,167.54,813.75,198.59,848.17,0.8257,2
135,196,439.67,583.39,472.78,620.35,0.7144,2
135,151,510.17,879.09,537.11,910.09,0.5367,0
135,215,360.23,501.47,402.18,540.89,0.8127,2
135,221,346.66,478.27,387.67,506.25,0.6003,0
135,142,78.48,1187.88,101.32,1217.80,0.5046,0
135,235,205.33,403.30,228.27,431.31,0.8308,0
135,158,428.75,853.94,457.86,885.42,0.6951,1
135,148,142.21,1049.25,173.52,1074.24,0.7544,0
135,247,458.15,255.91,492.61,299.28,0.8432,2
135,248,392.31,261.16,428.09,309.77,0.8309,1
135,138,135.04,1079.99,174.61,1106.27,0.7372,0
135,250,511.67,229.48,546.29,267.75,0.8269,2
135,251,373.55,218.36,410.63,262.26,0.5824,2
135,256,341.94,207.14,373.33,237.10,0.8044,0
135,259,557.34,193.86,578.96,221.31,0.7199,0
135,260,327.75,176.09,360.65,200.31,0.7875,1
135,217,198.28,721.84,223.98,748.12,0.7095,0
135,242,361.61,545.35,381.76,565.35,0.6613,0
135,216,525.00,575.26,552.85,601.83,0.6874,2
135,274,81.82,64.17,106.32,91.29,0.5340,0
135,276,174.48,24.01,202.10,51.62,0.7687,0
135,277,140.95,34.64,166.19,65.64,0.5755,0
135,200,474.23,609.00,506.99,645.60,0.6887,0
135,173,192.82,766.78,235.96,797.86,0.6753,0
135,174,374.85,779.49,406.45,806.53,0.5328,0
135,166,379.43,827.35,419.21,861.68,0.6673,1
136,127,129.28,1122.28,187.86,1171.56,0.7406,2
136,167,63.54,813.13,106.97,853.78,0.8001,2
136,196,439.74,598.00,473.20,634.20,0.6265,2
136,151,509.69,892.57,538.77,925.66,0.5205,0
136,215,360.56,514.83,405.12,554.20,0.7896,2
136,221,346.76,491.74,387.80,519.99,0.7172,0
136,142,76.76,1204.34,100.60,1234.61,0.6116,0
136,235,204.84,413.25,228.06,445.34,0.8175,0
136,148,141.05,1064.34,172.81,1090.56,0.8218,0
136,247,458.57,267.02,493.41,311.55,0.8395,2
136,248,392.40,273.99,428.34,322.06,0.7993,1
136,138,133.64,1096.53,173.01,1122.57,0.7981,0
136,250,511.95,241.79,547.35,280.02,0.8308,2
136,251,373.78,230.68,410.67,274.48,0.7867,1
136,256,341.81,219.98,372.94,249.54,0.8025,0
136,259,557.54,205.24,580.15,232.87,0.6492,0
136,260,327.57,187.97,360.69,212.93,0.7808,1
136,217,198.10,737.74,223.70,763.54,0.6045,0
136,242,361.81,559.82,382.12,579.36,0.7920,0
136,216,528.26,589.04,553.16,615.62,0.5995,2
136,274,81.79,74.78,105.52,102.71,0.6607,0
136,276,174.87,34.44,202.02,63.12,0.7726,0
136,277,140.62,45.23,164.08,75.96,0.5590,0
136,200,474.87,625.47,506.51,660.25,0.5946,1
136,173,190.74,781.30,235.37,813.04,0.5742,0
136,154,451.50,912.17,474.87,936.98,0.5327,0
136,171,102.95,842.09,131.75,875.26,0.6332,0
136,120,134.74,1172.02,181.02,1211.15,0.6989,1
136,266,331.05,140.83,351.55,165.30,0.6310,0
137,127,130.34,1138.69,187.41,1188.03,0.7249,2
137,167,62.70,829.59,106.13,869.25,0.7631,2
137,196,440.13,612.46,473.37,647.91,0.6474,2
137,151,510.42,907.34,539.44,940.59,0.5627,0
137,215,360.88,528.51,404.38,568.24,0.7944,2
137,221,347.38,504.56,388.55,533.87,0.6734,0
137,142,76.72,1222.20,99.44,1251.23,0.5649,0
137,235,205.17,426.00,227.29,458.52,0.7798,0
137,148,140.88,1079.84,172.37,1107.46,0.7968,0
137,247,458.99,278.34,494.29,323.21,0.8453,2
137,248,392.83,286.30,428.41,334.60,0.8400,1
137,138,134.08,1112.60,172.82,1139.88,0.6410,0
137,250,511.93,252.95,547.99,291.90,0.8510,2
137,251,374.04,243.16,411.12,287.41,0.8361,2
137,256,342.19,231.80,373.09,261.92,0.7733,0
137,259,557.34,215.86,580.87,244.42,0.7426,0
137,260,327.10,200.28,360.74,225.02,0.6560,1
137,217,198.77,754.38,223.46,779.53,0.5643,0
137,242,362.60,573.37,382.38,594.11,0.7613,0
137,216,528.76,603.30,554.21,628.93,0.6980,2
137,274,80.66,86.00,105.53,113.59,0.5920,0
137,276,174.92,44.75,201.77,74.32,0.7427,0
137,277,139.87,56.28,164.47,86.72,0.5071,0
137,200,475.66,639.46,507.13,673.77,0.5371,1
137,173,190.00,796.14,235.38,828.19,0.6545,0
137,171,102.91,857.87,130.90,891.10,0.5823,0
137,120,132.62,1188.70,181.11,1228.19,0.7417,1
137,266,331.11,153.33,352.21,177.57,0.5165,0
137,115,2.79,1186.75,36.82,1243.77,0.5701,1
137,160,166.50,843.92,197.73,879.80,0.8028,1
137,158,429.40,883.86,458.64,917.88,0.6425,1
137,174,375.60,808.76,407.91,836.86,0.5349,0
138,127,133.43,1155.89,187.05,1203.84,0.7952,2
138,167,60.96,844.21,104.95,884.08,0.7340,2
138,196,440.30,625.28,474.34,661.50,0.6295,1
138,151,511.53,924.44,540.95,956.35,0.6307,0
138,215,360.43,542.31,404.36,582.21,0.7814,2
138,221,347.79,517.39,388.81,547.65,0.7627,0
138,235,204.17,440.24,227.09,471.92,0.8248,0
138,148,140.55,1095.63,172.24,1124.49,0.7539,0
138,247,459.34,289.34,495.06,336.08,0.8462,2
138,248,393.17,298.13,429.28,346.95,0.8130,1
138,138,133.73,1128.23,173.29,1157.83,0.7381,0
138,250,513.17,264.25,548.89,304.17,0.8419,2
138,251,374.24,256.04,411.82,299.78,0.6820,2
138,256,342.58,241.83,373.54,274.23,0.7161,0
138,259,557.26,227.41,581.81,255.94,0.7339,0
138,242,363.06,587.01,384.40,608.50,0.8087,0
138,274,79.68,90.15,105.79,124.54,0.6794,0
138,276,174.34,54.79,201.42,85.25,0.7626,0
138,200,476.87,651.78,508.42,687.00,0.6132,1
138,173,186.69,810.09,235.88,842.50,0.6432,0
138,120,132.88,1206.15,180.77,1247.21,0.6986,1
138,160,164.39,858.76,197.76,894.77,0.7797,1
138,158,430.71,898.98,459.70,933.63,0.7080,1
138,166,380.78,873.83,422.40,908.92,0.5194,1
139,127,136.45,1172.50,186.67,1220.03,0.7924,2
139,167,61.78,859.70,104.26,898.76,0.7742,2
139,196,440.49,639.23,475.28,675.31,0.6925,1
139,151,511.94,939.80,541.55,972.49,0.5892,0
139,215,360.79,556.23,404.81,596.06,0.7542,2
139,221,348.11,530.64,389.20,561.03,0.7262,0
139,235,203.94,454.53,226.99,485.38,0.8065,0
139,148,139.79,1111.52,171.74,1141.90,0.8339,0
139,247,459.71,302.00,495.68,347.76,0.8468,2
139,248,393.99,311.85,429.42,359.88,0.7939,1
139,138,134.43,1145.71,170.91,1173.78,0.7365,0
139,250,514.68,276.87,549.53,317.00,0.8599,2
139,251,374.67,268.93,412.58,312.11,0.8351,2
139,256,342.63,252.44,374.75,286.79,0.7258,0
139,259,555.88,237.10,583.30,267.61,0.7830,0
139,242,363.11,600.34,385.43,622.53,0.7445,0
139,274,78.38,100.91,104.79,135.40,0.6385,0
139,276,173.75,65.38,201.53,96.31,0.7549,0
139,200,478.10,665.61,508.60,700.53,0.7802,0
139,173,185.09,825.80,235.28,858.91,0.7063,0
139,120,134.28,1222.70,180.61,1264.53,0.8183,1
139,160,163.35,873.75,197.80,909.52,0.5321,2
139,158,431.87,913.56,460.86,949.17,0.6785,1
139,166,381.00,889.01,424.78,925.52,0.6229,1
139,218,123.33,544.56,149.56,574.14,0.6691,0
139,154,451.69,960.60,477.23,987.28,0.5342,0
139,260,329.71,225.37,361.75,248.86,0.6843,0
139,217,197.98,783.50,223.00,809.85,0.6378,0
139,277,137.81,65.53,164.52,109.03,0.5645,0
139,174,375.70,838.33,406.41,867.28,0.5161,1
140,127,136.27,1189.76,185.88,1236.20,0.7990,2
140,167,61.04,875.72,103.26,913.54,0.6934,2
140,196,440.73,652.50,476.30,689.42,0.6983,1
140,151,512.32,952.11,541.93,988.00,0.6521,0
140,215,361.20,570.00,404.97,609.93,0.7533,2
140,221,348.29,544.11,390.20,574.45,0.6950,0
140,235,203.11,467.14,226.85,498.04,0.7838,0
140,148,138.95,1127.56,170.84,1156.42,0.8676,0
140,247,460.13,315.36,495.92,359.88,0.8628,2
140,248,394.93,324.60,429.70,372.20,0.7780,1
140,138,133.28,1161.81,171.42,1190.07,0.6959,0
140,250,514.72,288.70,550.12,329.07,0.7425,2
140,251,374.79,281.53,412.78,324.25,0.8089,2
140,256,343.10,263.96,375.16,298.77,0.6379,0
140,259,556.69,248.64,584.13,279.14,0.7648,0
140,242,363.58,614.08,385.89,635.48,0.7388,0
140,274,78.37,112.68,104.01,146.61,0.6421,0
140,276,173.45,76.96,201.89,107.79,0.8274,0
140,200,478.90,678.65,509.00,713.95,0.5335,0
140,173,185.13,841.52,234.71,874.36,0.6350,0
140,120,133.87,1238.37,180.01,1280.00,0.6917,1
140,160,162.51,888.60,197.22,924.41,0.6932,2
140,218,123.49,558.85,149.01,586.79,0.7113,0
140,174,375.52,853.65,407.40,882.43,0.5586,1
140,115,0.00,1236.56,46.40,1280.00,0.6107,1
141,127,135.99,1206.23,185.71,1252.86,0.7966,2
141,167,60.22,890.67,102.80,929.45,0.7424,2
141,196,440.90,667.05,476.70,703.19,0.8197,2
141,151,513.23,964.38,542.72,1003.36,0.5622,0
141,215,360.97,584.64,406.17,623.77,0.7710,2
141,221,348.09,557.54,388.97,587.68,0.7562,0
141,235,202.93,480.84,226.81,510.94,0.8293,0
141,148,139.02,1143.69,170.60,1173.51,0.8157,0
141,247,460.52,327.35,496.36,372.28,0.8534,2
141,248,395.62,337.89,430.48,384.70,0.8357,1
141,138,133.07,1178.01,171.70,1206.36,0.7159,0
141,250,515.28,301.21,550.77,341.54,0.7592,2
141,251,374.92,295.09,412.97,335.99,0.8599,2
141,256,343.42,277.13,374.48,311.04,0.7827,0
141,259,558.06,260.57,585.01,290.62,0.8212,0
141,242,364.01,628.18,385.77,648.70,0.7880,0
141,274,78.80,125.21,103.18,157.10,0.7588,0
141,276,173.51,88.15,202.06,118.41,0.8205,0
141,173,186.13,856.41,234.75,889.89,0.5317,0
141,160,162.77,904.56,197.41,938.81,0.6365,1
141,218,122.94,571.45,148.68,600.07,0.7402,0
141,174,375.82,869.56,408.42,897.41,0.6178,1
141,158,431.59,942.42,462.56,979.45,0.6796,1
141,154,452.82,994.55,479.09,1019.69,0.6125,0
141,217,198.80,820.18,222.42,842.39,0.5433,0
141,277,139.75,98.98,164.12,131.11,0.5474,0
142,127,138.26,1222.09,185.04,1270.39,0.7306,2
142,167,58.51,906.69,102.22,944.12,0.7498,2
142,196,441.42,681.20,477.03,716.55,0.8319,2
142,151,515.15,981.61,543.21,1018.19,0.6762,0
142,215,360.66,598.50,405.18,637.13,0.8080,2
142,221,348.32,570.82,390.72,601.14,0.5677,0
142,235,203.33,494.31,226.46,523.61,0.7954,0
142,148,138.81,1159.57,170.22,1189.61,0.7592,0
142,247,460.86,340.06,496.58,384.54,0.8530,2
142,248,395.89,351.74,430.76,397.13,0.8306,1
142,138,132.15,1194.68,170.49,1222.91,0.7423,0
142,250,516.18,313.20,550.54,353.96,0.6298,2
142,251,375.22,306.09,413.18,347.64,0.8537,2
142,256,343.82,288.69,375.50,323.28,0.6805,0
142,259,559.10,272.42,585.53,302.21,0.6963,0
142,242,364.34,643.75,385.92,662.45,0.8053,0
142,274,79.48,139.24,102.71,168.08,0.7749,0
142,276,173.51,99.59,201.26,129.14,0.7754,0
142,173,189.27,871.62,234.10,904.60,0.5789,0
142,160,162.46,919.80,196.56,954.30,0.7662,2
142,218,122.31,586.22,148.56,613.04,0.7808,0
142,174,376.36,885.09,409.17,912.04,0.5293,1
142,291,493.60,322.23,515.48,352.68,0.7602,0
142,293,73.99,120.12,92.10,151.16,0.5779,0
142,294,82.45,466.48,102.54,490.17,0.6387,0
142,158,432.31,956.26,463.75,995.01,0.6670,1
142,154,455.88,1011.37,479.66,1036.52,0.6045,0
142,200,479.40,704.37,511.35,741.60,0.5407,1
143,127,137.98,1239.15,183.97,1280.00,0.7080,2
143,167,57.80,923.31,101.31,960.35,0.7450,2
143,196,441.16,694.71,477.81,730.32,0.8262,2
143,151,514.07,985.90,544.53,1033.93,0.6274,0
143,215,361.34,612.33,405.74,650.61,0.8217,2
143,221,348.44,584.28,391.77,615.04,0.6950,0
143,235,202.82,506.73,226.89,537.48,0.8296,0
143,148,138.29,1175.85,169.72,1206.07,0.8258,0
143,247,460.96,352.06,497.13,397.10,0.8507,2
143,248,395.87,364.17,431.23,410.00,0.8361,1
143,138,130.59,1210.29,170.83,1239.34,0.7387,0
143,250,516.59,325.55,551.24,367.01,0.6701,2
143,251,375.34,319.04,413.86,360.26,0.8465,2
143,256,343.88,300.87,374.66,335.31,0.6990,0
143,259,559.95,284.37,586.28,314.33,0.7912,0
143,242,364.84,657.87,386.57,676.84,0.7756,0
143,274,78.90,150.85,102.97,178.78,0.7077,0
143,276,173.73,110.40,200.86,140.09,0.7944,0
143,173,189.67,886.48,233.71,919.66,0.7237,0
143,160,161.54,934.24,195.83,969.23,0.7138,1
143,218,121.88,599.22,148.44,625.85,0.6750,0
143,291,494.18,335.13,515.75,365.44,0.6715,0
143,294,82.12,479.64,101.90,502.56,0.6022,0
143,158,433.16,971.85,464.16,1010.89,0.6444,1
143,154,453.68,1023.79,480.64,1052.80,0.5212,0
143,200,479.73,720.12,511.94,755.05,0.7207,0
143,166,382.43,951.78,424.99,987.96,0.7241,1
143,217,196.61,846.56,221.40,873.11,0.5725,0
143,277,141.05,123.88,163.35,153.24,0.6126,0
144,167,57.43,937.87,99.75,975.15,0.7639,2
144,196,441.40,708.80,477.80,744.09,0.8225,2
144,151,514.30,1008.55,544.58,1049.26,0.5869,0
144,215,361.35,625.43,406.31,664.34,0.8127,2
144,221,347.80,596.94,391.01,628.47,0.8009,0
144,235,203.05,519.64,226.88,550.53,0.7839,0
144,148,137.38,1190.87,168.78,1221.78,0.8070,0
144,247,461.35,364.74,497.54,409.58,0.8580,2
144,248,396.14,376.34,431.38,422.80,0.7974,1
144,138,128.99,1224.64,169.72,1255.33,0.7078,0
144,250,516.37,337.91,552.59,377.93,0.7795,2
144,251,375.20,331.84,414.13,372.79,0.8532,2
144,256,343.95,313.56,374.85,347.71,0.6895,0
144,259,560.32,296.09,586.83,326.21,0.6937,0
144,242,365.01,671.35,385.89,690.69,0.7752,0
144,274,77.77,160.86,102.65,190.07,0.6267,0
144,276,173.56,121.88,200.83,151.40,0.7639,0
144,173,189.00,901.83,233.38,935.18,0.6655,0
144,160,161.11,949.18,195.90,984.84,0.6624,2
144,218,121.20,612.30,148.19,638.74,0.6276,0
144,291,494.00,347.52,516.17,376.88,0.6150,0
144,294,81.00,492.51,101.62,516.75,0.6072,0
144,158,433.33,988.57,463.72,1026.19,0.5678,1
144,296,380.46,694.28,400.26,715.15,0.6028,0
144,217,195.78,859.34,221.84,887.92,0.7622,0
144,277,139.27,134.47,162.60,164.20,0.5614,0
144,260,329.89,283.61,367.22,309.62,0.6776,1
144,174,376.31,909.13,405.49,943.15,0.6597,1
145,167,57.12,953.85,98.25,990.76,0.6685,2
145,196,441.48,722.78,478.39,757.19,0.7638,2
145,215,361.33,638.12,406.54,678.00,0.8061,2
145,221,347.66,610.01,390.79,641.52,0.7952,0
145,235,202.68,532.25,226.41,562.70,0.7974,0
145,148,136.15,1205.72,168.14,1237.64,0.7505,0
145,247,461.66,377.55,498.01,422.10,0.8379,2
145,248,396.29,388.52,431.56,435.46,0.8218,1
145,138,128.14,1239.74,167.48,1269.69,0.6558,0
145,250,516.65,348.84,553.25,389.97,0.7767,2
145,251,375.17,343.23,413.62,385.13,0.8586,2
145,256,344.13,327.59,373.99,359.88,0.6817,0
145,259,562.62,307.92,587.41,338.22,0.6636,0
145,242,364.79,684.55,386.29,704.82,0.7360,0
145,274,77.17,173.30,101.80,201.28,0.7319,0
145,276,172.17,132.70,200.26,162.84,0.7471,0
145,173,187.04,916.66,233.38,949.68,0.6932,0
145,160,160.87,963.82,195.38,999.60,0.7415,2
145,218,119.37,627.09,147.20,652.16,0.6958,0
145,291,493.90,357.82,516.51,389.21,0.5154,0
145,158,432.81,1003.11,464.17,1041.20,0.5926,1
145,296,380.14,707.28,399.89,729.41,0.5250,0
145,277,139.28,144.02,162.85,176.07,0.6452,0
145,297,130.64,31.27,160.44,65.29,0.6045,2
145,298,88.73,73.86,108.29,96.31,0.6101,0
145,260,329.33,296.11,367.19,321.93,0.6384,1
145,174,375.84,923.22,407.10,958.24,0.5387,1
145,266,331.52,257.08,354.81,279.36,0.5392,0
146,167,57.07,971.47,97.92,1005.05,0.6463,2
146,196,442.38,735.57,478.65,770.86,0.7079,2
146,215,361.02,651.03,407.54,691.48,0.8293,2
146,221,347.66,622.61,389.66,654.46,0.8084,0
146,235,203.07,544.80,226.41,576.43,0.7931,0
146,148,134.55,1221.01,168.20,1252.49,0.7535,0
146,247,461.88,389.01,497.55,434.03,0.8560,2
146,248,396.34,400.63,431.76,447.64,0.8415,1
146,138,126.71,1257.38,167.47,1280.00,0.5969,0
146,250,517.08,360.66,553.72,401.12,0.8020,2
146,251,375.94,354.31,414.11,397.34,0.7531,1
146,256,344.08,340.89,373.94,371.57,0.6927,0
146,259,564.22,319.88,587.94,348.77,0.6847,0
146,242,364.02,697.97,385.54,718.34,0.7915,0
146,274,77.34,185.17,100.76,212.17,0.5971,0
146,276,172.43,143.14,200.07,173.83,0.7846,0
146,173,184.40,931.56,233.21,964.16,0.6739,0
146,160,160.46,977.64,195.31,1013.68,0.7476,2
146,218,118.71,641.22,146.86,665.08,0.7654,0
146,291,493.93,369.16,516.53,401.19,0.6502,0
146,277,139.77,158.21,162.50,187.00,0.5639,0
146,297,129.96,40.95,160.06,75.95,0.6499,2
146,260,329.41,308.87,365.61,333.83,0.5317,0
146,266,331.28,268.63,354.60,292.21,0.5895,0
146,220,90.07,663.65,109.90,685.31,0.6329,0
146,216,531.97,729.33,560.16,748.91,0.5321,2
146,200,480.72,760.19,512.71,794.99,0.5575,0
146,166,382.33,995.38,420.18,1032.07,0.6662,1
146,294,80.60,516.91,102.32,541.32,0.6738,0
146,217,195.94,891.11,222.29,918.28,0.5507,0
147,167,56.06,986.28,97.72,1018.58,0.6825,2
147,196,442.60,748.96,478.82,784.25,0.7482,2
147,215,360.84,663.90,406.74,704.91,0.7940,2
147,221,348.20,636.10,390.35,667.16,0.8091,0
147,235,203.79,555.82,226.04,589.59,0.6802,0
147,148,133.46,1237.30,167.32,1269.83,0.7669,0
147,247,461.77,401.53,497.56,446.09,0.8520,2
147,248,396.39,413.45,431.77,459.46,0.6491,1
147,250,517.32,372.35,554.20,413.22,0.7914,2
147,251,376.03,366.32,413.48,409.43,0.7745,1
147,256,343.96,353.45,373.96,383.68,0.6590,0
147,259,563.95,332.09,588.27,360.00,0.7342,0
147,242,363.83,710.84,386.39,732.08,0.7986,0
147,274,76.33,195.41,99.67,223.57,0.7250,0
147,276,171.79,154.10,199.55,185.14,0.8139,0
147,173,184.09,946.30,233.42,978.75,0.6552,0
147,160,158.96,991.90,194.73,1027.37,0.7319,2
147,218,117.96,653.65,147.21,678.83,0.5404,0
147,291,494.45,381.61,516.92,413.28,0.6362,0
147,277,139.71,164.58,162.21,197.42,0.5940,0
147,297,129.84,51.55,160.21,85.73,0.6522,2
147,266,331.32,281.94,353.76,305.27,0.5927,0
147,301,457.55,880.13,484.31,910.21,0.5825,0
147,200,480.85,772.76,513.17,808.69,0.7238,0
147,166,382.61,1009.95,422.84,1047.26,0.7399,1
147,217,194.78,906.62,221.68,932.88,0.6341,0
148,167,55.01,1002.20,97.37,1032.36,0.7710,2
148,196,442.83,763.16,478.03,798.09,0.6877,2
148,215,360.35,676.99,406.62,718.09,0.8312,2
148,221,347.88,649.37,389.93,680.60,0.8198,0
148,235,202.53,569.09,225.73,601.84,0.7418,0
148,148,132.95,1253.44,166.78,1280.00,0.8172,0
148,247,461.71,413.76,497.37,457.79,0.8644,2
148,248,396.02,425.57,431.50,471.59,0.5647,1
148,250,517.45,384.38,554.35,424.73,0.8212,2
148,251,375.70,378.87,412.49,420.90,0.7402,1
148,256,343.78,366.86,374.07,395.30,0.6731,0
148,259,564.01,342.50,588.41,371.51,0.7218,0
148,242,363.81,724.63,385.58,745.67,0.7869,0
148,274,76.13,205.83,99.38,234.34,0.7728,0
148,276,171.59,165.65,199.11,195.85,0.7733,0
148,173,185.07,960.35,232.65,993.13,0.6568,0
148,160,158.53,1005.74,193.77,1041.74,0.8055,2
148,218,118.29,666.87,146.74,691.50,0.6117,0
148,291,494.93,394.15,516.80,425.46,0.6696,0
148,277,138.06,171.76,161.31,208.33,0.6931,0
148,297,129.63,63.28,159.81,95.71,0.5686,2
148,266,331.22,293.93,354.02,318.69,0.6329,0
148,200,481.31,785.70,513.13,822.85,0.7020,0
148,166,382.56,1025.97,419.13,1062.45,0.6906,1
148,260,329.61,332.60,366.22,358.02,0.5174,1
148,220,88.66,689.63,108.61,711.69,0.6110,0
148,294,80.13,541.98,100.48,567.08,0.5692,0
149,167,53.53,1017.74,96.04,1048.57,0.7950,2
149,196,442.46,776.57,477.72,811.80,0.7439,2
149,215,360.04,690.07,406.16,732.02,0.8225,2
149,221,347.95,662.35,390.01,693.49,0.7830,0
149,235,200.85,582.14,225.04,614.59,0.7534,0
149,247,461.31,426.49,497.60,469.97,0.8598,2
149,248,395.65,438.26,431.47,483.71,0.8089,1
149,250,517.73,396.55,554.41,437.03,0.8446,2
149,251,375.14,391.35,412.81,433.60,0.5857,2
149,256,343.66,381.10,372.17,407.21,0.7520,0
149,259,563.66,354.29,588.57,383.39,0.7449,0
149,242,363.59,738.38,385.31,760.12,0.8233,0
149,274,75.80,216.12,99.31,244.97,0.7890,0
149,276,171.08,177.49,198.93,206.41,0.7931,0
149,173,183.49,974.21,232.69,1008.01,0.6627,0
149,160,157.57,1020.69,193.09,1057.81,0.8121,2
149,218,117.33,680.45,146.12,704.35,0.7104,0
149,291,494.60,406.59,516.56,436.99,0.5791,0
149,277,137.66,184.30,160.98,219.40,0.6712,0
149,200,481.24,799.56,512.99,836.99,0.6869,0
149,166,381.88,1041.86,417.08,1077.83,0.5805,1
149,260,329.70,343.51,366.41,369.48,0.5260,1
149,220,86.66,704.11,107.84,724.82,0.5995,0
149,296,381.47,761.73,399.40,785.34,0.5123,0
149,217,193.77,934.85,218.52,962.64,0.6198,0
150,167,52.53,1034.03,95.46,1063.98,0.7225,2
150,196,442.47,790.82,477.85,825.94,0.8048,2
150,215,359.91,702.89,405.27,745.50,0.8282,2
150,221,348.01,675.53,389.38,706.34,0.8094,0
150,235,200.34,594.58,224.53,628.43,0.7226,0
150,247,460.95,437.67,497.18,481.84,0.8571,2
150,248,395.47,450.16,431.14,495.83,0.8428,1
150,250,518.64,408.46,553.96,449.04,0.8452,2
150,251,375.10,404.42,412.73,445.64,0.5684,1
150,256,342.94,391.24,373.27,419.28,0.7390,0
150,259,564.51,365.47,588.72,394.74,0.7008,0
150,242,364.25,752.75,384.98,774.07,0.7640,0
150,274,74.97,227.96,98.80,255.82,0.7294,0
150,276,170.04,188.24,198.55,217.34,0.8190,0
150,173,179.67,988.94,231.44,1022.49,0.6443,0
150,160,156.50,1036.01,192.41,1072.81,0.7129,2
150,218,115.83,694.72,145.05,718.22,0.6117,0
150,291,494.62,418.94,516.16,448.80,0.5994,0
150,277,135.69,191.73,160.36,230.71,0.6875,0
150,200,481.40,814.03,512.83,850.90,0.7173,0
150,260,328.57,354.50,366.87,380.83,0.5773,1
150,220,84.98,715.78,107.67,737.94,0.5423,0
150,217,193.03,948.50,218.55,977.31,0.7707,0
150,301,457.22,920.57,485.59,954.32,0.6946,0
150,297,127.28,84.60,159.03,119.55,0.5374,1
150,266,330.30,319.73,353.00,343.69,0.6177,0
151,167,52.26,1049.67,94.21,1079.22,0.6807,2
151,196,442.21,804.33,478.21,840.11,0.7972,2
151,215,360.00,715.72,406.58,759.04,0.8379,2
151,221,347.31,688.87,389.12,719.77,0.7908,0
151,235,200.43,607.35,224.00,642.27,0.6713,0
151,247,460.61,450.12,497.20,494.11,0.8479,2
151,248,395.13,461.36,430.91,508.15,0.6957,1
151,250,518.57,420.68,554.04,461.47,0.8562,2
151,251,375.25,415.97,411.03,457.56,0.7495,2
151,256,342.37,402.41,374.20,431.47,0.7074,0
151,259,564.21,376.27,589.01,406.59,0.7159,0
151,242,363.90,766.67,384.49,787.63,0.7997,0
151,274,73.76,238.92,98.56,266.40,0.6985,0
151,276,169.71,199.10,198.46,228.51,0.8154,0
151,173,186.51,1004.30,230.50,1037.68,0.5387,0
151,160,156.26,1049.54,191.78,1088.34,0.7401,2
151,291,494.44,431.69,516.11,460.97,0.6627,0
151,277,134.29,195.38,159.49,241.47,0.6911,0
151,200,481.58,827.29,513.25,864.98,0.7550,0
151,260,327.98,366.30,367.35,392.38,0.6173,1
151,217,191.63,963.09,217.54,992.30,0.7539,0
151,305,453.73,2.29,475.79,30.88,0.5548,0
151,266,329.84,332.09,352.52,356.84,0.6978,0
152,167,50.54,1064.29,93.48,1093.70,0.6294,2
152,196,442.32,818.25,477.97,853.82,0.7928,2
152,215,359.46,728.86,406.03,772.25,0.8331,2
152,221,346.98,701.56,389.16,732.77,0.8305,0
152,235,199.40,618.41,223.25,656.18,0.7407,0
152,247,460.47,461.67,497.43,505.93,0.8251,2
152,248,394.65,472.46,430.76,520.54,0.8535,1
152,250,518.19,432.41,554.27,472.64,0.8541,2
152,251,374.96,429.47,410.42,469.48,0.7412,2
152,256,342.33,414.18,373.74,443.15,0.7390,0
